X,Y
-122.329226,47.62040225
-122.3292325,47.62142124
-122.2909013,47.56996348
-122.2895487,47.56853694
-122.2871132,47.56101587
-122.2854692,47.55890397
-122.283874,47.55637267
-122.2796883,47.5535027
-122.2777053,47.5514686
-122.2769384,47.54921856
-122.3587504,47.6256474
-122.3701412,47.63106785
-122.3702869,47.64347873
-122.3350012,47.60413474
-122.3155049,47.59912653
-122.3332426,47.59912931
-122.3554156,47.71804218
-122.3553799,47.71077076
-122.3553657,47.70893911
-122.3553524,47.70716493
-122.3553238,47.70387615
-122.3553015,47.70173009
-122.3552834,47.70000217
-122.3552256,47.69445847
-122.3607554,47.69325949
-122.3583697,47.69429224
-122.3292482,47.62399867
-122.3552087,47.69283822
-122.3551893,47.69096008
-122.355182,47.68504377
-122.3551811,47.68352981
-122.3551891,47.68133031
-122.3542444,47.67727376
-122.3542351,47.6756348
-122.3542615,47.67275703
-122.3542946,47.66834232
-122.3538441,47.66494423
-122.3538618,47.66240881
-122.3542697,47.65927967
-122.3503845,47.65901778
-122.3498396,47.65689717
-122.3497961,47.65439387
-122.3467229,47.65261176
-122.3466515,47.64197007
-122.3452884,47.63903943
-122.3254454,47.59925431
-122.3432949,47.63237042
-122.3422824,47.61893447
-122.3434456,47.61808513
-122.34391,47.61925401
-122.3557304,47.69428145
-122.3436953,47.6287249
-122.3436571,47.63224804
-122.3441078,47.63674611
-122.3805863,47.58931934
-122.3456005,47.63890054
-122.3470498,47.64208309
-122.3543056,47.66689047
-122.3479598,47.65207179
-122.3500075,47.65502648
-122.3500312,47.65641878
-122.3502431,47.65888045
-122.3539269,47.65888711
-122.3544685,47.65998476
-122.3540751,47.66186233
-122.3545042,47.6674989
-122.3544964,47.66848015
-122.3544737,47.67155466
-122.3441676,47.63739946
-122.3544383,47.67568945
-122.3553544,47.67800212
-122.3554072,47.67930656
-122.3553881,47.68229596
-122.3553851,47.68517831
-122.3553858,47.68670295
-122.3553883,47.69032783
-122.3554087,47.69254941
-122.3554266,47.69426559
-122.3554798,47.6993696
-122.3554985,47.70115344
-122.3555335,47.70451548
-122.3555652,47.70846094
-122.3555935,47.7121106
-122.3556169,47.71758945
-122.3556253,47.71966964
-122.3556329,47.72295251
-122.3556448,47.72847167
-122.3266117,47.70141315
-122.3556532,47.73195209
-122.3556572,47.7337945
-122.3544643,47.67277318
-122.3502445,47.69064295
-122.3443433,47.69062426
-122.3411779,47.69060019
-122.3229908,47.6605576
-122.3367503,47.69057722
-122.3207876,47.66160609
-122.3207273,47.65806167
-122.3365891,47.69043951
-122.344708,47.69048904
-122.3495928,47.6905039
-122.3549219,47.69051988
-122.3568213,47.63746775
-122.3556403,47.72641905
-122.3103057,47.5771137
-122.3122819,47.57925035
-122.3136276,47.58070764
-122.3147724,47.58433788
-122.3147569,47.58613162
-122.3149276,47.59118224
-122.3149872,47.59298513
-122.3173163,47.59729737
-122.3278906,47.61022939
-122.3245584,47.61162306
-122.3222922,47.61258659
-122.320586,47.61301345
-122.3143989,47.61297898
-122.3119047,47.61297248
-122.3061511,47.61297326
-122.3029814,47.61300175
-122.3004405,47.61300245
-122.3414895,47.69046548
-122.3568643,47.6338274
-122.3534152,47.64210695
-122.3532652,47.64199203
-122.3567944,47.6397818
-122.317312,47.59877249
-122.3177352,47.59925087
-122.3167165,47.59413686
-122.3171645,47.59271222
-122.3171639,47.59024286
-122.3171609,47.5887545
-122.3145518,47.58659771
-122.3145683,47.58450108
-122.2978104,47.61299741
-122.2952818,47.61301777
-122.292906,47.61299803
-122.2907847,47.61296815
-122.2893325,47.61498346
-122.2892972,47.61629625
-122.2892691,47.61739052
-122.2886281,47.6183533
-122.2852363,47.61833813
-122.2844804,47.61668046
-122.2837699,47.61521007
-122.3534065,47.63832568
-122.3497723,47.63832094
-122.3469976,47.63675318
-122.3462234,47.63423541
-122.3458362,47.63250273
-122.3461496,47.63135106
-122.3136116,47.580949
-122.3121038,47.57931622
-122.3102021,47.57725957
-122.2817204,47.61221561
-122.364791,47.64300047
-122.3648049,47.64162498
-122.3648303,47.63983649
-122.3648551,47.63796674
-122.3649143,47.63370006
-122.3640176,47.63239083
-122.3612689,47.63238598
-122.3586097,47.63238255
-122.3564772,47.63148792
-122.3565024,47.6297856
-122.3461132,47.62912111
-122.3463608,47.62620277
-122.3474524,47.62358792
-122.3474826,47.62129071
-122.3474911,47.61852819
-122.3476991,47.61920968
-122.3476854,47.62128582
-122.3476396,47.62601448
-122.3091822,47.57535011
-122.3082872,47.5724232
-122.3074392,47.5698075
-122.3066618,47.56731487
-122.3041401,47.55921657
-122.2826768,47.61348535
-122.2838413,47.6150031
-122.2846882,47.61652225
-122.3565647,47.6283102
-122.3565741,47.62710286
-122.3552864,47.62473128
-122.3567786,47.62688431
-122.3567978,47.62430238
-122.3594066,47.62475142
-122.3567672,47.62850224
-122.3463177,47.62897015
-122.3463455,47.6310914
-122.346032,47.63314268
-122.3474831,47.63462027
-122.347207,47.63630222
-122.3483938,47.63818194
-122.3508397,47.63818529
-122.3544782,47.63819003
-122.3565264,47.63830839
-122.3570018,47.63931662
-122.2851424,47.61814213
-122.2891467,47.61441254
-122.2890623,47.61754713
-122.2890843,47.61668644
-122.291167,47.61283785
-122.2937344,47.61287006
-122.2956344,47.61287697
-122.2984661,47.61285803
-122.3019249,47.61287001
-122.3090103,47.612828
-122.3115811,47.61283459
-122.3567079,47.62960328
-122.3566764,47.63182856
-122.3588126,47.63224557
-122.3627701,47.63225609
-122.3651344,47.63244801
-122.3651053,47.63452106
-122.3650845,47.6360175
-122.3650634,47.63755724
-122.3663305,47.64272965
-122.3592128,47.63952262
-122.3046417,47.5592704
-122.3055234,47.56300511
-122.3067214,47.56684124
-122.307625,47.56974141
-122.3082236,47.57156187
-122.3093379,47.57518741
-122.3137344,47.61284202
-122.3163282,47.61292546
-122.320366,47.61287413
-122.3238624,47.61175295
-122.3261142,47.61081113
-122.3283044,47.60989499
-122.3298312,47.60925698
-122.3181934,47.61246979
-122.330161,47.6092812
-122.3692669,47.64531442
-122.3700741,47.64445413
-122.3699467,47.6421831
-122.3701042,47.6397618
-122.3702095,47.63796979
-122.370249,47.63495511
-122.3702868,47.63249792
-122.3700951,47.63127103
-122.3679593,47.62905387
-122.3663416,47.62785352
-122.3631392,47.62680315
-122.3337954,47.61749409
-122.3344075,47.62058013
-122.3329296,47.62720337
-122.3315079,47.62834306
-122.3286148,47.63059982
-122.3272555,47.631654
-122.329324,47.62769459
-122.3259109,47.6365371
-122.3259787,47.63946152
-122.3259749,47.64185709
-122.3258978,47.64572279
-122.323671,47.64860315
-122.3142951,47.65649267
-122.3136439,47.65628177
-122.2758443,47.54602569
-122.2710423,47.54012471
-122.2702534,47.53736913
-122.2698808,47.52971756
-122.2698678,47.52596212
-122.2698704,47.5232192
-122.3221905,47.59840837
-122.3291128,47.59996199
-122.3250378,47.60163362
-122.3331801,47.60686873
-122.3111517,47.66494991
-122.3070897,47.66492248
-122.3065853,47.66627662
-122.3053888,47.66954498
-122.3037566,47.66847491
-122.3009685,47.66858728
-122.2988456,47.66858627
-122.295426,47.66858182
-122.3131695,47.65627765
-122.3133318,47.65685724
-122.3221321,47.65059389
-122.3184943,47.65575812
-122.3154373,47.65629735
-122.3132536,47.65984555
-122.313201,47.66226913
-122.3131726,47.66412859
-122.3140827,47.66562862
-122.2698813,47.52132302
-122.2677931,47.51991361
-122.2634574,47.52009599
-122.2598832,47.51810586
-122.2566409,47.5155976
-122.2540779,47.51368668
-122.2534047,47.51159109
-122.3303942,47.61882867
-122.3287382,47.60308747
-122.3281749,47.59837538
-122.3351891,47.60704394
-122.3335488,47.60499008
-122.2905005,47.66857501
-122.2882791,47.66857383
-122.285648,47.66857256
-122.2848843,47.66588076
-122.2836391,47.66857137
-122.2798245,47.6690201
-122.2761203,47.66933849
-122.2832237,47.6647059
-122.2812192,47.6666375
-122.2764675,47.66847631
-122.2559637,47.51141276
-122.2559496,47.51478414
-122.2571021,47.51575895
-122.2612887,47.5189734
-122.2700438,47.5204487
-122.2700737,47.52297283
-122.2700703,47.52592031
-122.253425,47.509652
-122.2559908,47.50830474
-122.3449081,47.72752557
-122.3448608,47.72345633
-122.3448185,47.71945772
-122.3444093,47.69088649
-122.342334,47.65515324
-122.3409933,47.61236971
-122.3448017,47.61280337
-122.3445825,47.70534791
-122.3445376,47.70167165
-122.2745872,47.66838157
-122.2704921,47.67058306
-122.2662391,47.67363061
-122.2636143,47.67588115
-122.26375,47.68181274
-122.2643835,47.6844671
-122.270077,47.52879586
-122.2700729,47.53344898
-122.2702836,47.53661664
-122.2709493,47.53946243
-122.2727281,47.54221808
-122.2756451,47.54566847
-122.2770347,47.54868906
-122.27762,47.55091774
-122.3426739,47.65244825
-122.3447336,47.70108048
-122.3554005,47.71437263
-122.3552447,47.69628575
-122.3551835,47.68732566
-122.354275,47.67094904
-122.3498735,47.65799819
-122.3433327,47.62906723
-122.3403702,47.61687529
-122.3444947,47.6980504
-122.3444546,47.69468499
-122.3443878,47.687126
-122.3443704,47.68374292
-122.3467966,47.68122191
-122.3469661,47.67632525
-122.34207,47.66056805
-122.3421858,47.65825467
-122.3424468,47.65293133
-122.2713454,47.69282905
-122.2740353,47.69376286
-122.277501,47.69704219
-122.2778085,47.69965175
-122.2784143,47.70508627
-122.2801296,47.70861614
-122.2819112,47.71236583
-122.2830978,47.55545231
-122.2855593,47.55868759
-122.2869615,47.56054101
-122.2882314,47.56393367
-122.2894079,47.56803372
-122.2939323,47.57268666
-122.2965767,47.576157
-122.3540485,47.66469805
-122.3553841,47.68375186
-122.3554428,47.69580229
-122.355601,47.71375062
-122.3203442,47.65758136
-122.3463198,47.65237287
-122.3453329,47.61742641
-122.342538,47.65513293
-122.3423539,47.65895958
-122.3422402,47.66121682
-122.2832077,47.71602022
-122.283819,47.71705401
-122.2863895,47.71914239
-122.2910759,47.71918105
-122.2946893,47.71920155
-122.3162386,47.66336324
-122.3164472,47.66177826
-122.3165337,47.65857113
-122.2972852,47.57708
-122.2970365,47.58154354
-122.2960734,47.5786158
-122.3023634,47.58372564
-122.3052349,47.587518
-122.3072747,47.59016991
-122.3102379,47.59405128
-122.3570312,47.6368747
-122.3562253,47.63844548
-122.347655,47.62360541
-122.3149464,47.5881845
-122.3171124,47.59737093
-122.3468595,47.6762637
-122.3445755,47.68414142
-122.3445888,47.68674616
-122.3446051,47.68987131
-122.344649,47.69395664
-122.3446908,47.69748639
-122.3447774,47.7047704
-122.344893,47.71187427
-122.345025,47.71971128
-122.3193706,47.65744269
-122.3178643,47.65844961
-122.3174941,47.66458956
-122.3135185,47.66496677
-122.3130011,47.662069
-122.3130528,47.6597608
-122.3131152,47.65737834
-122.3135288,47.59835559
-122.3151381,47.5992661
-122.3115953,47.5961242
-122.3096115,47.5935293
-122.307163,47.5903222
-122.3046955,47.58710721
-122.3036665,47.58574208
-122.3001897,47.5811865
-122.3151924,47.58849966
-122.3109974,47.5781163
-122.3054612,47.56346156
-122.3063942,47.61283398
-122.3227628,47.61221408
-122.3262243,47.61092627
-122.3093339,47.61296591
-122.2893895,47.61300431
-122.2823505,47.61325624
-122.3450607,47.72295833
-122.3450988,47.72642593
-122.3451708,47.73357578
-122.3554533,47.73352167
-122.3554504,47.73212435
-122.3554423,47.72896307
-122.3554377,47.72664351
-122.3554314,47.72366675
-122.3554228,47.71994674
-122.313965,47.65592109
-122.3133353,47.65591437
-122.3130426,47.65338658
-122.3221208,47.65031252
-122.3231812,47.64894063
-122.3254926,47.6459509
-122.3257716,47.64227433
-122.2966981,47.57767238
-122.2964694,47.57777492
-122.2971524,47.57768015
-122.2971081,47.57758445
-122.2973793,47.57750191
-122.2938637,47.57289569
-122.3648799,47.63615239
-122.3653003,47.63952177
-122.3702361,47.6361467
-122.3605156,47.62679302
-122.3528373,47.61720764
-122.32663,47.61855554
-122.3451167,47.61848704
-122.3331363,47.67456744
-122.3286727,47.67758979
-122.3257655,47.67817373
-122.3247128,47.6795709
-122.3265166,47.68202615
-122.328416,47.68659706
-122.3760985,47.66846937
-122.3759544,47.66342558
-122.3835062,47.65559153
-122.3760995,47.65393213
-122.3760242,47.64908984
-122.3761057,47.64492831
-122.2963438,47.60792267
-122.2997594,47.60792869
-122.3023095,47.6079338
-122.3049124,47.60739659
-122.3059527,47.60609266
-122.3099104,47.60610003
-122.330675,47.68680302
-122.3203297,47.60613721
-122.3242299,47.60486723
-122.3254776,47.6051574
-122.3257945,47.60518596
-122.3240662,47.60492279
-122.3170913,47.60626666
-122.3131103,47.60625074
-122.3096519,47.606236
-122.3053402,47.60622868
-122.3032093,47.60623296
-122.3028576,47.60770716
-122.3004744,47.60806707
-122.2961379,47.60805938
-122.3760952,47.64091779
-122.2895082,47.60804297
-122.28946,47.61050969
-122.289404,47.61249982
-122.3012672,47.59273945
-122.3016132,47.5954976
-122.3023356,47.60125282
-122.3028649,47.60589605
-122.3164824,47.60612767
-122.3022775,47.60188798
-122.3021182,47.59968704
-122.30211,47.59670293
-122.299409,47.59561767
-122.2989417,47.59315776
-122.2978154,47.58867002
-122.2981454,47.58789051
-122.2996095,47.58370918
-122.2982263,47.58425203
-122.2976254,47.5916065
-122.2769717,47.63908134
-122.2770011,47.63662732
-122.2770233,47.63487766
-122.2798941,47.63439398
-122.2841352,47.63153177
-122.2864835,47.62994094
-122.2920815,47.62614778
-122.2951644,47.62405999
-122.297494,47.62248132
-122.2995438,47.62108913
-122.30387,47.61816518
-122.3056871,47.61735799
-122.3085402,47.61616893
-122.3102533,47.61545493
-122.3124397,47.61454466
-122.3078628,47.61661238
-122.306104,47.61734553
-122.3039674,47.61829223
-122.3025196,47.61927227
-122.3001643,47.62086624
-122.2967825,47.62315654
-122.2883181,47.62889113
-122.2867289,47.62996856
-122.2815839,47.63344952
-122.2798334,47.63463051
-122.278557,47.63560454
-122.2785163,47.63885368
-122.2782727,47.64076764
-122.2865398,47.57653735
-122.2886854,47.57826624
-122.292577,47.5782717
-122.2930851,47.57941871
-122.2890774,47.62818237
-122.2930847,47.58495589
-122.2926301,47.58786784
-122.2924766,47.59096761
-122.292866,47.59306525
-122.2927272,47.5977358
-122.2934673,47.59910876
-122.2959351,47.59914107
-122.3132896,47.61435156
-122.3016094,47.59921105
-122.3059763,47.59918264
-122.3097135,47.59916065
-122.3135621,47.59913912
-122.3093301,47.59929982
-122.3020167,47.59934553
-122.28405,47.63178253
-122.297731,47.59930084
-122.2960933,47.59928024
-122.2936256,47.59924787
-122.2925093,47.59790771
-122.2925813,47.59591968
-122.2926466,47.59350032
-122.2922832,47.59052924
-122.2924269,47.58815564
-122.2930844,47.5834188
-122.2928822,47.58509433
-122.2928817,47.5826989
-122.2928828,47.57985116
-122.2926588,47.57840879
-122.2885803,47.57840343
-122.2864029,47.57663937
-122.2848314,47.57564871
-122.3250122,47.6090796
-122.3214756,47.61529344
-122.3209005,47.61618844
-122.329091,47.61354066
-122.3209318,47.61815862
-122.3209739,47.62080878
-122.3210072,47.62288635
-122.2707551,47.69275098
-122.2555405,47.68598445
-122.2592746,47.68607152
-122.2607852,47.68614629
-122.2573408,47.68653378
-122.2644429,47.68499589
-122.3124128,47.63082807
-122.3124387,47.62889589
-122.3124542,47.62709239
-122.3124721,47.62542136
-122.3125205,47.62256202
-122.3122657,47.61521072
-122.3164735,47.61519228
-122.3118058,47.63251623
-122.3252301,47.60957873
-122.3239893,47.6082212
-122.3208006,47.62518755
-122.3209413,47.62675959
-122.3210921,47.62523855
-122.3202988,47.62872783
-122.3202933,47.63211813
-122.2635459,47.68175064
-122.2635036,47.67942662
-122.2634144,47.67596668
-122.2666431,47.67298209
-122.2704725,47.67025208
-122.2726174,47.66873455
-122.2735825,47.66831928
-122.2759604,47.66819364
-122.3190764,47.61517362
-122.3184703,47.61531499
-122.3158876,47.61533337
-122.3131371,47.61534864
-122.3127198,47.62288649
-122.3126983,47.62396578
-122.3126578,47.62667673
-122.3201458,47.6411536
-122.3201435,47.64292989
-122.3221896,47.64675212
-122.3121793,47.65504715
-122.3219792,47.65008616
-122.3121499,47.65642159
-122.3120798,47.65936303
-122.2803285,47.66707177
-122.2841037,47.66344126
-122.28646,47.66157006
-122.2758938,47.66917674
-122.279106,47.66900034
-122.2850344,47.66843522
-122.284644,47.66182492
-122.288786,47.66843692
-122.3126472,47.62847099
-122.3125826,47.6323833
-122.313864,47.66133722
-122.3118935,47.65866097
-122.321986,47.64710812
-122.3207211,47.6432561
-122.3134596,47.66119748
-122.315447,47.66227373
-122.3160399,47.66303597
-122.2931829,47.71933017
-122.2912565,47.71931917
-122.2869312,47.71928406
-122.2839182,47.71759254
-122.2829818,47.71600796
-122.2903791,47.66843777
-122.2923052,47.66844038
-122.2950612,47.66844422
-122.2982011,47.66844836
-122.3038474,47.66799764
-122.3054693,47.66925864
-122.3063663,47.66816106
-122.3063801,47.66663651
-122.306389,47.66502053
-122.3104186,47.66480772
-122.3192765,47.64312122
-122.3199422,47.64156592
-122.3200903,47.63221121
-122.3200958,47.62885652
-122.3208211,47.6246054
-122.3208135,47.62345997
-122.3199801,47.62395121
-122.2802021,47.70921749
-122.2783538,47.70535418
-122.2775473,47.70308115
-122.2776152,47.69908819
-122.2765505,47.69614234
-122.2751604,47.69451623
-122.3285269,47.63045941
-122.3305755,47.62887053
-122.3340838,47.62602735
-122.3333629,47.62601601
-122.3326555,47.62602536
-122.3335217,47.62654051
-122.3342162,47.62226771
-122.3341875,47.61841593
-122.3207606,47.6201496
-122.3207289,47.61814907
-122.3215951,47.61515553
-122.3252295,47.61514626
-122.3284311,47.61357517
-122.3272541,47.61528966
-122.3223878,47.60620864
-122.3247529,47.61528617
-122.323649,47.60758836
-122.2777571,47.70267778
-122.2928393,47.71919121
-122.3177997,47.66094599
-122.3257749,47.63992695
-122.3258177,47.63338372
-122.336455,47.68705016
-122.3364906,47.68852488
-122.3283373,47.69791768
-122.3306579,47.69585169
-122.335279,47.69933616
-122.376074,47.63696042
-122.375465,47.63224254
-122.3711128,47.62877934
-122.3611398,47.62466329
-122.3504729,47.61581128
-122.3484781,47.61444923
-122.3581009,47.62478513
-122.2596729,47.517737
-122.264699,47.51980477
-122.279648,47.55331809
-122.2907956,47.56973641
-122.3001106,47.58078236
-122.3167492,47.59911803
-122.3022957,47.58392213
-122.2960661,47.57580137
-122.2881821,47.56450632
-122.3340864,47.70304804
-122.3340177,47.7051122
-122.3340719,47.70820345
-122.3341375,47.71196128
-122.4131652,47.57820457
-122.4106412,47.5759679
-122.4080328,47.57610849
-122.4052951,47.57716611
-122.4006528,47.57889616
-122.3971395,47.57932749
-122.3956469,47.5793112
-122.371726,47.6290523
-122.3753873,47.63196088
-122.3762799,47.63747605
-122.3762937,47.6403167
-122.3763087,47.64481878
-122.3789186,47.64839017
-122.3795027,47.64852737
-122.2728564,47.54272253
-122.2698692,47.53390291
-122.2614643,47.51952419
-122.2537399,47.50811396
-122.3447041,47.71272298
-122.3984765,47.68070552
-122.398481,47.6816741
-122.398387,47.68313307
-122.3983794,47.68635246
-122.3983835,47.68800243
-122.3983899,47.69012888
-122.3342016,47.71599013
-122.3367857,47.71377402
-122.3344793,47.71705034
-122.3373982,47.71712975
-122.3385594,47.71928436
-122.3376539,47.72159254
-122.3342693,47.72294279
-122.334277,47.72512286
-122.3342827,47.72670925
-122.3343042,47.72880269
-122.3936895,47.57981912
-122.3910178,47.58129455
-122.3868543,47.58126051
-122.3847247,47.58124559
-122.3806621,47.58124725
-122.3765397,47.5801297
-122.3652978,47.57171232
-122.3632929,47.57171306
-122.3768496,47.64816627
-122.3837052,47.65580429
-122.3763101,47.65346764
-122.3764632,47.66313575
-122.376301,47.6689015
-122.3762977,47.67242568
-122.3766226,47.67601342
-122.3768545,47.67902941
-122.3988001,47.69235462
-122.3994578,47.693905
-122.4012017,47.6953229
-122.3341023,47.72891063
-122.3340833,47.72716223
-122.3340744,47.72526576
-122.3340669,47.72315145
-122.33451,47.72193972
-122.3372939,47.72187039
-122.3384518,47.7194858
-122.3343404,47.73210257
-122.3343592,47.73381424
-122.3342894,47.57574797
-122.3342874,47.57924443
-122.3768767,47.68605377
-122.3768909,47.69015045
-122.3767395,47.69292408
-122.3768829,47.69563953
-122.3768735,47.69871839
-122.3741776,47.70162616
-122.3731158,47.70342108
-122.3735849,47.70510973
-122.3344344,47.71718735
-122.3340008,47.71614236
-122.3339426,47.71245077
-122.3338851,47.70899584
-122.3345987,47.70852915
-122.3338128,47.70500405
-122.3337728,47.70319483
-122.3342726,47.73809331
-122.3342331,47.73666179
-122.3341568,47.7338838
-122.3245971,47.6789229
-122.3340845,47.57968214
-122.3340868,47.57591391
-122.3339751,47.57254282
-122.325203,47.62456128
-122.3251908,47.62221261
-122.3251775,47.61938087
-122.3266726,47.61650108
-122.3268772,47.61672687
-122.3268119,47.61853069
-122.3266643,47.6206438
-122.3348985,47.699263
-122.3304944,47.69598817
-122.3285226,47.69603897
-122.3325439,47.69768417
-122.3363656,47.69435408
-122.3362954,47.68889614
-122.3362586,47.68732651
-122.3235807,47.67786414
-122.3215914,47.67572725
-122.3174522,47.66839147
-122.3169598,47.67184583
-122.3174506,47.67235066
-122.3174498,47.67545077
-122.3175138,47.67575659
-122.3623805,47.57126127
-122.36522,47.57128321
-122.3733337,47.57361381
-122.3789102,47.58101737
-122.3808998,47.58103416
-122.383956,47.58110236
-122.3861667,47.58111874
-122.3889001,47.58113975
-122.3915531,47.58115049
-122.3937767,47.5795224
-122.326665,47.62649035
-122.3071276,47.63080255
-122.3071536,47.62885502
-122.3071782,47.6270375
-122.3071996,47.62546628
-122.3072113,47.62185327
-122.307231,47.62067279
-122.3072444,47.61986415
-122.3072643,47.61869096
-122.3072877,47.61713773
-122.3302552,47.68693527
-122.3281937,47.68525972
-122.3268248,47.68240637
-122.324468,47.68001985
-122.3251668,47.67839294
-122.329119,47.67747121
-122.3229809,47.68258644
-122.3227825,47.68292091
-122.3201927,47.67690325
-122.322933,47.67990978
-122.3227272,47.67981116
-122.3199379,47.67523349
-122.3213357,47.67578889
-122.3214168,47.67473516
-122.3208021,47.67408848
-122.3238528,47.67738302
-122.3969827,47.57918843
-122.4051599,47.57702777
-122.4077664,47.57606762
-122.4090001,47.57580969
-122.410822,47.57602516
-122.4107791,47.57751813
-122.4106557,47.57903295
-122.3739701,47.70330022
-122.3766535,47.7013964
-122.3766698,47.69881922
-122.3142902,47.61377356
-122.3203158,47.61126198
-122.3247294,47.60941682
-122.3277238,47.60832571
-122.3255184,47.60924802
-122.3227113,47.61042185
-122.3162562,47.61311623
-122.3074743,47.61825504
-122.3331436,47.67434837
-122.3332772,47.67154664
-122.3325841,47.66866596
-122.3335822,47.66737235
-122.3336081,47.66434605
-122.3336111,47.66165665
-122.339641,47.65559244
-122.3248284,47.67845878
-122.3344224,47.73613854
-122.3344606,47.73756891
-122.3766787,47.69628359
-122.3766841,47.6937244
-122.3766884,47.69117156
-122.3766775,47.68713036
-122.3766537,47.6797178
-122.3766492,47.67672915
-122.3760948,47.67228475
-122.307454,47.61945346
-122.3073752,47.62419254
-122.3073863,47.62664124
-122.3073614,47.62848619
-122.307335,47.63043256
-122.3073179,47.63194455
-122.3073414,47.63250573
-122.2892775,47.60946823
-122.2902412,47.60787547
-122.2922841,47.60789774
-122.3402386,47.65573233
-122.3355414,47.6614487
-122.3338237,47.66193296
-122.3337824,47.66770758
-122.3328109,47.66874233
-122.3335072,47.67155873
-122.3318435,47.60545469
-122.3340643,47.60452661
-122.3287708,47.60377924
-122.3308099,47.60292652
-122.3332725,47.59926643
-122.3308511,47.6030704
-122.3290877,47.60380786
-122.3324214,47.5992651
-122.3283643,47.59925897
-122.3223077,47.59924883
-122.3300229,47.60449148
-122.332277,47.6069563
-122.3333886,47.60817084
-122.3365854,47.61166415
-122.3357626,47.60431577
-122.3340605,47.6022045
-122.3391147,47.61261409
-122.3591955,47.62589358
-122.3565314,47.62464532
-122.3552992,47.6231828
-122.3553252,47.61996941
-122.3478242,47.61863635
-122.3452773,47.61862496
-122.3421434,47.61861223
-122.3389994,47.61859952
-122.322534,47.59850631
-122.3220265,47.59911131
-122.3245543,47.59911581
-122.3280205,47.59912127
-122.331198,47.59912603
-122.3285541,47.59996131
-122.3298881,47.59996252
-122.3372256,47.61094778
-122.3352772,47.60881782
-122.3330734,47.60806099
-122.3340615,47.60748952
-122.3327608,47.60606687
-122.3311559,47.60431226
-122.3300668,47.60312338
-122.3342663,47.60138663
-122.3341989,47.61859406
-122.311524,47.61865834
-122.325803,47.61841796
-122.3309067,47.61842234
-122.3345511,47.61845688
-122.3382064,47.6184594
-122.3425297,47.61847658
-122.3478551,47.6184991
-122.3349092,47.60532017
-122.3333439,47.60597482
-122.3297058,47.60009947
-122.329141,47.60009908
-122.3317677,47.60663426
-122.3288668,47.60121214
-122.3290286,47.60080044
-122.3281979,47.59765728
-122.3278034,47.59844174
-122.3288785,47.5988068
-122.3289464,47.59982174
-122.3452357,47.61601567
-122.3458625,47.61573935
-122.3354442,47.6037069
-122.3387495,47.60731949
-122.343706,47.61162752
-122.3516879,47.61851356
-122.3486015,47.616868
-122.3568377,47.61920603
-122.3539866,47.61536008
-122.3568179,47.62182946
-122.3264409,47.60067325
-122.328058,47.6080248
-122.3309303,47.60780979
-122.3314667,47.60873543
-122.3345972,47.60742343
-122.3451849,47.6150301
-122.3414205,47.6128044
-122.3389377,47.61113289
-122.3383327,47.61048175
-122.3375647,47.609641
-122.3366875,47.60868185
-122.3361479,47.60824177
-122.3585436,47.62564644
-122.3602937,47.62665514
-122.3633384,47.62667989
-122.3660853,47.62759788
-122.3686308,47.62949415
-122.3704926,47.63236292
-122.3704559,47.6345553
-122.3704438,47.63576087
-122.3704179,47.63758178
-122.3703911,47.63945145
-122.3701523,47.64178798
-122.3361645,47.60912644
-122.3346366,47.60976624
-122.331764,47.61112312
-122.3315089,47.61393433
-122.3345065,47.61103205
-122.3366687,47.61012772
-122.3378796,47.60962113
-122.3402577,47.61016085
-122.3338115,47.60553781
-122.3325709,47.60418098
-122.3315563,47.60319068
-122.3311581,47.60263625
-122.3303593,47.60023724
-122.3308204,47.60094084
-122.3314768,47.60260162
-122.3702583,47.64534662
-122.3412745,47.6139636
-122.3392801,47.60198708
-122.3392842,47.60198704
-122.3392761,47.60198711
-122.3358013,47.61179713
-122.3380122,47.61110095
-122.3364363,47.61176074
-122.336699,47.6117189
-122.3374903,47.61138541
-122.3316638,47.61456592
-122.3325814,47.6133712
-122.3318459,47.61427418
-122.3317767,47.61421129
-122.3310466,47.6021369
-122.3310213,47.60222607
-122.3324512,47.60378956
-122.3338287,47.60379989
-122.3328808,47.60425925
-122.3349243,47.60649388
-122.3360713,47.60760179
-122.3357402,47.60724089
-122.3365288,47.60824789
-122.339272,47.60198715
-122.3317067,47.61410936
-122.3320473,47.61367492
-122.3318303,47.61490655
-122.3341471,47.61392855
-122.3363172,47.61302298
-122.3293942,47.61761962
-122.3305738,47.61670707
-122.3321177,47.61340376
-122.3372753,47.60906396
-122.3379347,47.60978509
-122.3388488,47.61078214
-122.3444921,47.61443844
-122.3298433,47.5992584
-122.3318364,47.60143832
-122.3332458,47.61463291
-122.3390614,47.61212633
-122.3361841,47.61435222
-122.3344442,47.61569726
-122.3319563,47.61757944
-122.3331323,47.61827699
-122.335375,47.6165431
-122.3327831,47.60247444
-122.3332755,47.60301269
-122.3345998,47.60446073
-122.3361943,47.60620401
-122.3384227,47.60863982
-122.3403138,47.61069752
-122.3482795,47.61685977
-122.3140154,47.60058287
-122.3142181,47.6005694
-122.3382626,47.61431016
-122.3387197,47.61395446
-122.3335212,47.61360814
-122.341424,47.61186601
-122.3289563,47.60358619
-122.3277601,47.59780172
-122.3277553,47.59877394
-122.3277527,47.59933779
